Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Rel_Yield,Profit_per_Ha,Revenue_per_Ha,Cost_per_Ha,Water_per_Ha,Is_Profitable,Breakeven_Yield,Yield_vs_Breakeven
SF10883,Andhra Pradesh,Erode,Groundnut,Rabi,7.92,223.5,20.5,63.2,6.7,7.48,24.3,115.0,56.6,84.8,Drip,219.3,5.8,0.85,0.66,5.23,57439,589978,300406,-289572,3858,1.356,29.3,0.4714285714285715,-36562.121212121216,37930.05050505051,74492.17171717172,487.1212121212121,False,1.2968918629706596,0.5089090454220327
SF10884,Karnataka,Nalgonda,Pulses,Kharif,3.45,1108.5,31.5,69.6,8.1,6.97,42.4,129.2,69.9,84.4,Sprinkler,195.3,4.46,0.82,1.18,4.07,80915,266346,329324,62978,1251,3.253,58.0,1.2553191489361701,18254.492753623188,95456.23188405797,77201.73913043478,362.6086956521739,True,0.9541091161148709,1.2367558176206888
SF10885,Tamil Nadu,Warangal,Wheat,Rabi,5.1,195.8,27.0,64.3,8.3,6.52,15.4,108.2,78.4,74.5,Rainfed,203.9,4.67,0.87,2.07,10.56,25654,290344,270906,-19438,1354,7.799,38.1,0.9345372460496614,-3811.372549019608,53118.82352941177,56930.19607843138,265.4901960784314,False,2.219154754752919,0.932787583004987
SF10886,Telangana,Erode,Wheat,Rabi,1.53,414.9,23.3,65.1,7.6,7.59,31.1,61.5,16.9,114.3,Rainfed,155.7,5.12,0.95,0.77,1.18,25458,96327,30040,-66287,476,2.479,46.5,0.34762979683972917,-43324.836601307186,19633.986928104576,62958.82352941176,311.1111111111111,False,2.4730467251713315,0.3113568345323741
SF10887,Telangana,Erode,Rice,Kharif,12.38,714.0,26.1,72.9,7.1,6.28,24.5,89.9,54.8,112.2,Flood,113.4,3.96,0.87,3.44,42.59,18621,753179,793068,39889,25114,1.696,60.0,1.3983739837398375,3222.0516962843294,64060.420032310176,60838.368336025844,2028.5945072697898,True,3.267191253747159,1.052892142770842
SF10888,Tamil Nadu,Nalgonda,Wheat,Rabi,8.0,694.6,23.2,34.5,7.3,7.13,29.5,161.5,68.5,94.9,Drip,200.6,8.95,0.9,3.04,24.32,22741,597345,553061,-44284,3656,6.652,40.5,1.3724604966139955,-5535.5,69132.625,74668.125,457.0,False,3.2834143177520776,0.9258654881182566
SF10889,Madhya Pradesh,Nalgonda,Chilli,Rabi,12.06,428.4,27.4,70.7,8.8,6.94,20.5,102.8,31.3,141.2,Rainfed,189.4,6.48,0.78,2.01,24.24,87689,889305,2125581,1236276,3460,7.006,50.9,1.2926045016077168,102510.44776119402,176250.4975124378,73740.04975124377,286.8988391376451,True,0.8409270233580469,2.390219298665812
SF10890,Punjab,Erode,Chilli,Kharif,1.94,1287.6,23.5,73.5,7.5,6.65,38.7,103.1,61.1,92.5,Rainfed,197.0,3.83,0.91,1.57,3.05,102739,125383,313354,187971,753,4.05,65.2,1.0096463022508038,96892.26804123711,161522.68041237115,64630.41237113402,388.1443298969072,True,0.6290737925338384,2.495732644776405
SF10891,Tamil Nadu,Nalgonda,Rice,Rabi,5.82,628.2,26.5,63.0,7.0,6.78,17.7,118.9,87.5,131.1,Rainfed,118.4,7.16,0.85,4.19,24.39,21583,320010,526409,206399,4505,5.414,39.8,1.7032520325203253,35463.74570446735,90448.28178694157,54984.536082474224,774.0549828178694,True,2.547585418267814,1.6446946076685105
SF10892,Telangana,Indore,Maize,Zaid,12.22,321.3,35.9,49.9,8.3,5.93,19.0,146.4,74.2,106.3,Flood,164.8,7.37,0.93,1.57,19.19,22419,769431,430221,-339210,7786,2.465,24.7,0.5508771929824562,-27758.592471358428,35206.301145662845,62964.89361702128,637.1522094926349,False,2.8085504981052356,0.5590072178012063
SF10893,Telangana,Nalgonda,Sugarcane,Zaid,14.6,376.9,31.1,39.5,9.0,6.56,17.2,65.2,76.3,146.8,Rainfed,175.0,5.67,0.98,40.84,596.26,3235,1021678,1928901,907223,15719,37.932,35.0,0.8503018946491776,62138.561643835616,132116.50684931508,69977.94520547945,1076.6438356164383,True,21.631513201075563,1.8879862735617292
SF10894,Maharashtra,Indore,Sugarcane,Kharif,12.43,704.2,26.2,64.7,5.2,6.25,33.5,108.4,67.4,88.2,Rainfed,179.3,2.93,0.73,50.36,625.97,3488,762773,2183383,1420610,11961,52.334,56.3,1.048511347074745,114288.81737731295,175654.30410297666,61365.486725663715,962.2687047465809,True,17.59331614841276,2.8624506929322355
SF10895,Madhya Pradesh,Indore,Pulses,Rabi,11.7,223.7,24.5,78.4,6.9,7.37,27.3,106.1,48.1,121.1,Rainfed,60.9,6.93,0.82,0.54,6.32,70979,642134,448587,-193547,2705,2.336,35.8,0.574468085106383,-16542.478632478633,38340.769230769234,54883.24786324787,231.1965811965812,False,0.7732321935114311,0.6983671975008331
SF10896,Telangana,Ludhiana,Groundnut,Kharif,4.14,1041.7,26.2,76.1,6.8,6.25,25.6,157.0,35.6,107.2,Rainfed,59.5,3.76,0.71,1.36,5.63,61164,259189,344353,85164,1318,4.272,62.9,0.9714285714285715,20571.014492753624,83177.05314009663,62606.038647343,318.35748792270533,True,1.0235765915790824,1.328674386644495
SF10897,Madhya Pradesh,Nashik,Cotton,Rabi,7.03,524.5,25.3,63.2,8.3,6.51,26.1,126.6,67.4,65.8,Flood,187.8,4.89,0.8,1.75,12.3,70065,423050,861800,438750,6827,1.802,41.1,1.4112903225806452,62411.09530583215,122588.90469416785,60177.8093883357,971.1237553342817,True,0.8588854547682252,2.037524317456566
SF10898,Telangana,Nashik,Cotton,Rabi,4.67,215.6,26.6,50.6,8.3,6.19,28.9,94.4,61.5,120.3,Flood,251.2,5.2,0.88,1.05,4.9,64130,397242,314237,-83005,4924,0.995,36.7,0.8467741935483871,-17774.08993576017,67288.43683083513,85062.52676659529,1054.389721627409,False,1.326407715056842,0.7916118008669779
SF10899,Karnataka,Ludhiana,Cotton,Rabi,5.83,536.4,22.9,47.8,8.1,6.89,15.0,109.9,73.8,70.1,Flood,143.4,4.31,0.82,1.73,10.09,78282,352790,789865,437075,6027,1.674,47.1,1.3951612903225807,74969.98284734134,135482.8473413379,60512.86449399657,1033.7907375643224,True,0.7730112221710811,2.238001144590266
SF10900,Tamil Nadu,Guntur,Pulses,Rabi,6.65,677.3,19.9,52.5,7.3,7.31,13.6,69.9,71.8,95.3,Sprinkler,201.6,4.68,0.76,0.96,6.38,72393,450014,461867,11853,2857,2.233,34.1,1.0212765957446808,1782.406015037594,69453.6842105263,67671.27819548872,429.6240601503759,True,0.9347765418685331,1.0269834094050407
SF10901,Maharashtra,Ludhiana,Maize,Rabi,10.0,198.7,21.0,52.6,6.9,7.12,15.2,117.1,36.7,50.9,Flood,273.9,4.27,0.67,2.06,20.6,21266,740344,438080,-302264,7458,2.762,42.7,0.7228070175438597,-30226.4,43808.0,74034.4,745.8,False,3.4813505125552524,0.591724387581989
SF10902,Maharashtra,Rajkot,Wheat,Kharif,2.57,1005.0,26.3,85.0,6.0,6.03,25.3,78.0,95.5,90.4,Flood,277.1,3.58,0.97,2.01,5.17,27266,192967,140965,-52002,1919,2.694,68.6,0.9074492099322798,-20234.24124513619,54850.19455252919,75084.43579766537,746.6926070038911,False,2.7537752438078695,0.7299070628656712
SF10903,Tamil Nadu,Indore,Rice,Rabi,3.03,296.2,24.9,57.8,7.1,6.39,25.4,89.0,70.8,127.9,Rainfed,216.8,5.35,0.86,2.67,8.09,23385,206999,189185,-17814,2477,3.266,28.5,1.0853658536585367,-5879.20792079208,62437.29372937294,68316.50165016502,817.4917491749176,False,2.921381297847553,0.9139512195711088
SF10904,Telangana,Indore,Wheat,Zaid,2.78,474.7,32.8,35.5,7.7,6.25,23.7,144.5,45.2,112.2,Rainfed,49.9,6.28,0.97,1.53,4.25,25691,218562,109187,-109375,841,5.054,35.8,0.690744920993228,-39343.525179856115,39275.89928057554,78619.42446043166,302.5179856115108,False,3.0601932373372644,0.49996842726548985
SF10905,Gujarat,Warangal,Chilli,Kharif,4.77,1015.0,31.9,71.6,6.9,6.65,31.2,108.1,38.9,91.1,Flood,203.1,5.61,0.67,1.92,9.16,104521,371336,957412,586076,3264,2.806,59.3,1.2347266881028938,122867.08595387841,200715.30398322854,77848.21802935012,684.2767295597484,True,0.744809349598168,2.577840894499859
SF10906,Gujarat,Indore,Rice,Kharif,5.86,761.6,29.6,90.1,6.1,5.82,27.6,139.0,78.8,87.1,Drip,306.8,5.08,0.97,1.79,10.49,26460,423272,277565,-145707,7929,1.323,62.7,0.7276422764227642,-24864.67576791809,47366.0409556314,72230.71672354949,1353.0716723549488,False,2.7298078882671764,0.6557237993536071
SF10907,Karnataka,Nashik,Chilli,Rabi,12.92,412.1,22.9,61.9,9.9,7.35,17.8,114.1,74.6,88.7,Flood,183.9,7.0,0.69,1.51,19.51,107249,991502,2092428,1100926,11168,1.747,34.4,0.9710610932475884,85210.9907120743,161952.63157894736,76741.64086687306,864.3962848297214,True,0.7155464467442406,2.1102753103876744
SF10908,Tamil Nadu,Raichur,Maize,Zaid,14.57,503.0,30.8,44.5,9.4,7.0,29.1,74.0,49.6,79.1,Flood,320.9,2.22,0.92,2.35,34.24,18717,1258745,640870,-617875,10657,3.213,36.7,0.8245614035087719,-42407.34385724091,43985.58682223747,86392.93067947838,731.4344543582704,False,4.615746683735555,0.5091267266205626
SF10909,Madhya Pradesh,Indore,Pulses,Kharif,8.65,998.3,25.9,65.1,6.7,6.37,17.3,94.1,46.4,48.4,Flood,113.3,5.83,0.71,1.05,9.08,68506,595168,622034,26866,3753,2.419,59.0,1.1170212765957448,3105.8959537572255,71911.4450867052,68805.54913294797,433.87283236994216,True,1.0043725970418353,1.0454287612909297
SF10910,Telangana,Nashik,Sugarcane,Rabi,5.66,354.4,21.6,75.5,7.9,5.9,26.9,72.7,58.9,128.0,Drip,92.5,7.99,0.93,23.68,134.03,3530,371329,473126,101797,7897,16.972,27.3,0.49302519258796584,17985.335689045936,83591.16607773851,65605.83038869257,1395.2296819787985,True,18.585221073284014,1.2741306604116567
SF10911,Andhra Pradesh,Krishna,Groundnut,Rabi,3.18,664.8,24.4,45.7,7.7,7.12,31.6,150.4,31.6,90.0,Rainfed,127.4,3.53,0.89,1.27,4.04,62372,216090,251983,35893,778,5.193,37.9,0.9071428571428573,11287.106918238993,79239.93710691824,67952.83018867925,244.65408805031444,True,1.0894765309542622,1.1656974371789532
SF10912,Punjab,Raichur,Maize,Rabi,14.01,275.2,25.4,49.8,8.8,6.41,14.5,117.2,49.1,132.6,Drip,233.3,6.99,0.92,3.83,53.66,16345,988346,877073,-111273,5885,9.118,14.1,1.343859649122807,-7942.3982869379015,62603.35474660956,70545.75303354747,420.05710206995,False,4.316044847570968,0.8873865159569624
SF10913,Madhya Pradesh,Raichur,Sugarcane,Kharif,3.97,1018.3,23.6,68.4,7.6,6.5,30.4,119.3,62.4,90.9,Rainfed,326.0,9.44,0.95,59.44,235.98,3141,310668,741213,430545,3865,61.056,37.7,1.2375598584218197,108449.62216624685,186703.5264483627,78253.90428211587,973.5516372795969,True,24.91369127096971,2.385836741473213
SF10914,Maharashtra,Erode,Rice,Kharif,5.14,795.9,28.8,60.3,6.7,7.5,34.9,139.1,59.9,78.6,Rainfed,266.5,4.59,0.91,1.44,7.4,20660,346165,152884,-193281,4241,1.745,62.9,0.5853658536585366,-37603.30739299611,29743.968871595334,67347.27626459145,825.0972762645915,False,3.259790719486517,0.4417461499573902
SF10915,Andhra Pradesh,Erode,Chilli,Kharif,2.79,1003.7,28.7,73.3,7.8,7.52,36.7,112.5,77.9,104.9,Flood,179.0,7.62,0.82,0.91,2.54,108460,182075,275488,93413,2433,1.044,53.8,0.585209003215434,33481.362007168456,98741.21863799283,65259.856630824375,872.0430107526881,True,0.6016951561020134,1.512393760812852
SF10916,Karnataka,Ludhiana,Pulses,Rabi,4.24,319.4,22.3,53.7,7.0,7.17,24.1,107.8,77.4,50.5,Drip,177.4,6.59,0.83,0.99,4.2,75399,210147,316676,106529,1135,3.7,16.7,1.0531914893617023,25124.764150943396,74687.7358490566,49562.97169811321,267.688679245283,True,0.657342560221133,1.5060640523062427
SF10917,Andhra Pradesh,Nalgonda,Cotton,Zaid,9.05,407.6,33.3,53.0,8.0,6.52,15.1,67.6,79.9,79.2,Flood,204.7,3.0,0.66,1.21,10.95,50901,564523,557366,-7157,6585,1.663,52.8,0.9758064516129032,-790.8287292817679,61587.40331491712,62378.23204419889,727.6243093922651,False,1.2254814648867192,0.9873670346469497
SF10918,Madhya Pradesh,Krishna,Cotton,Kharif,10.31,953.1,25.6,71.0,5.2,6.2,33.5,98.7,52.5,96.4,Sprinkler,121.2,8.05,0.75,1.49,15.36,70226,626027,1078671,452644,7618,2.016,37.1,1.2016129032258065,43903.39476236663,104623.76333656644,60720.368574199805,738.8942774005819,True,0.864642277421465,1.723256008766395
SF10919,Tamil Nadu,Rajkot,Chilli,Rabi,3.94,395.8,23.1,59.1,8.1,6.69,26.4,190.6,58.7,107.3,Sprinkler,254.2,3.41,0.83,2.28,8.98,110770,302231,994715,692484,2621,3.426,33.6,1.4662379421221863,175757.36040609138,252465.73604060913,76708.37563451777,665.2284263959391,True,0.6925013598855084,3.2924123071425497
SF10920,Telangana,Nashik,Wheat,Kharif,14.37,1067.6,26.5,88.4,7.2,6.98,27.7,168.6,64.3,83.3,Drip,290.1,4.4,0.89,2.83,40.67,18429,1126510,749507,-377003,6006,6.772,67.9,1.2776523702031604,-26235.42101600557,52157.75922059847,78393.18023660404,417.95407098121086,False,4.253794575755822,0.665288355984412
SF10921,Karnataka,Nashik,Groundnut,Rabi,12.07,361.5,26.3,57.0,7.9,6.88,17.3,83.1,48.2,144.1,Drip,175.4,3.61,0.8,1.56,18.83,56713,902208,1067906,165698,4485,4.198,52.4,1.1142857142857143,13728.086164043081,88476.05633802817,74747.97017398509,371.5824357912179,True,1.3180041643712215,1.1836077928814643
SF10922,Karnataka,Nashik,Chilli,Kharif,2.86,845.3,29.9,91.8,7.6,7.78,30.5,151.7,60.0,119.8,Rainfed,188.2,6.97,0.88,0.64,1.83,97462,211516,178355,-33161,841,2.176,39.3,0.41157556270096457,-11594.755244755246,62361.88811188812,73956.64335664336,294.05594405594405,False,0.7588254227970219,0.8434087482743623
SF10923,Gujarat,Krishna,Wheat,Zaid,2.47,128.4,30.1,36.8,7.3,7.1,15.1,112.4,60.1,143.0,Rainfed,196.1,6.96,0.8,1.54,3.8,21004,159581,79815,-79766,694,5.476,34.4,0.6952595936794583,-32293.92712550607,32313.76518218623,64607.692307692305,280.9716599190283,False,3.0759708773420447,0.5006549351113228
SF10924,Karnataka,Warangal,Groundnut,Zaid,13.66,232.6,33.9,43.6,7.3,5.64,23.3,183.0,24.3,136.7,Sprinkler,168.7,4.68,0.7,0.3,4.1,58792,915351,241047,-674304,8111,0.505,38.1,0.2142857142857143,-49363.39677891655,17646.19326500732,67009.59004392386,593.7774524158126,False,1.1397739495836825,0.2632100866225087
SF10925,Punjab,Erode,Sugarcane,Rabi,11.42,314.6,25.7,53.5,7.0,6.04,16.5,112.0,73.8,118.1,Rainfed,147.3,4.94,0.79,32.09,366.47,3743,519517,1371697,852180,11148,32.873,43.8,0.6681240891109723,74621.71628721541,120113.57267950963,45491.85639229422,976.1821366024518,True,12.153848889204975,2.640315861463629
SF10926,Andhra Pradesh,Ludhiana,Wheat,Kharif,5.14,914.1,29.9,63.8,6.6,5.25,37.6,118.9,41.3,107.8,Flood,185.1,4.72,0.73,0.3,1.54,18216,315074,28053,-287021,3812,0.404,58.7,0.13544018058690746,-55840.66147859923,5457.782101167316,61298.44357976654,741.6342412451362,False,3.36508803138815,0.08915071380056748
SF10927,Tamil Nadu,Rajkot,Chilli,Zaid,7.15,464.7,31.7,60.0,9.4,6.18,13.6,109.0,44.7,116.1,Flood,273.1,6.71,0.79,1.54,11.01,94272,600521,1037935,437414,5807,1.896,45.6,0.990353697749196,61176.78321678322,145165.73426573427,83988.95104895104,812.1678321678321,True,0.8909214936455262,1.7285473647049814
SF10928,Gujarat,Warangal,Chilli,Rabi,1.53,368.0,23.8,44.8,8.3,6.3,28.6,40.0,28.6,131.1,Drip,99.9,7.75,0.92,1.6,2.45,92915,83699,227642,143943,957,2.56,34.1,1.0289389067524115,94080.39215686274,148785.6209150327,54705.228758169935,625.4901960784314,True,0.5887663860320717,2.7175464461941004
SF10929,Punjab,Nalgonda,Wheat,Rabi,12.51,543.9,21.4,61.7,7.0,6.35,16.9,124.9,56.2,90.0,Sprinkler,147.8,3.73,0.99,2.27,28.4,21966,945997,623834,-322163,6946,4.089,46.1,1.0248306997742664,-25752.43804956035,49866.82653876898,75619.26458832934,555.2358113509192,False,3.4425596188805128,0.6593930828533282
SF10930,Karnataka,Ludhiana,Cotton,Zaid,5.56,534.4,33.0,34.4,7.2,7.17,15.6,75.7,47.3,74.2,Flood,155.9,3.57,1.0,1.0,5.56,56170,386294,312305,-73989,5254,1.058,33.5,0.8064516129032259,-13307.374100719426,56169.96402877698,69477.3381294964,944.9640287769785,False,1.2369118413654336,0.8084650551134628
SF10931,Madhya Pradesh,Ludhiana,Sugarcane,Rabi,8.1,287.9,23.0,63.2,7.9,6.06,21.5,50.7,52.0,124.5,Drip,169.8,3.0,0.91,34.27,277.59,3727,396396,1034578,638182,11910,23.307,49.7,0.7135123880907767,78787.90123456791,127725.67901234569,48937.77777777778,1470.3703703703704,True,13.130608472706676,2.609932363091454
SF10932,Maharashtra,Rajkot,Maize,Zaid,11.2,184.0,28.1,56.3,7.1,6.01,15.5,117.1,73.6,140.1,Sprinkler,133.5,7.36,0.84,1.83,20.5,21150,696038,433575,-262463,7957,2.576,22.5,0.6421052631578947,-23434.19642857143,38712.05357142857,62146.25000000001,710.4464285714287,False,2.938356973995272,0.6227970311965726
SF10933,Maharashtra,Warangal,Chilli,Rabi,10.68,308.2,26.8,63.6,7.5,7.97,23.9,149.4,79.7,136.6,Flood,162.5,1.9,0.85,0.36,3.84,112552,579945,432200,-147745,10219,0.376,52.9,0.23151125401929257,-13833.80149812734,40468.16479400749,54301.966292134835,956.8352059925094,False,0.4824611405584515,0.7461740847839018
SF10934,Telangana,Krishna,Wheat,Kharif,0.72,792.6,30.9,83.3,7.8,6.88,31.2,150.2,39.4,50.1,Rainfed,244.3,2.71,0.71,2.6,1.87,26051,44873,48715,3842,225,8.311,71.9,1.1738148984198646,5336.111111111111,67659.72222222222,62323.61111111112,312.5,True,2.3923692415305022,1.086788759387605
SF10935,Madhya Pradesh,Guntur,Chilli,Kharif,7.85,821.6,30.2,69.5,7.0,6.29,40.7,111.0,90.3,86.5,Rainfed,143.7,2.89,0.73,1.72,13.5,105594,489810,1425519,935709,3071,4.396,61.0,1.1061093247588423,119198.59872611465,181594.7770700637,62396.17834394905,391.21019108280257,True,0.5909064752159123,2.910782115514179
SF10936,Telangana,Ludhiana,Maize,Kharif,10.3,1109.2,27.8,85.2,7.4,6.87,29.3,95.4,51.0,75.9,Flood,138.5,3.68,0.73,4.04,41.61,18700,625198,778107,152909,7468,5.572,56.0,1.4175438596491228,14845.533980582522,75544.36893203884,60698.83495145631,725.0485436893204,True,3.2459270027516745,1.244636739081059
SF10937,Gujarat,Raichur,Maize,Kharif,10.41,597.4,26.5,74.9,6.4,7.26,32.8,105.4,69.2,110.5,Flood,127.4,5.93,0.91,2.63,27.38,21940,651459,600717,-50742,7791,3.514,45.9,0.9228070175438596,-4874.3515850144095,57705.76368876081,62580.11527377521,748.4149855907781,False,2.8523297754683323,0.922053271195885
SF10938,Maharashtra,Rajkot,Sugarcane,Zaid,10.74,80.0,29.5,54.6,7.9,6.0,14.7,144.9,96.0,97.7,Drip,189.5,5.71,0.71,28.05,301.26,3362,703289,1012836,309547,17824,16.902,32.3,0.5840099937539038,28821.880819366852,94305.02793296089,65483.14711359404,1659.5903165735567,True,19.477438165851886,1.4401277909934607
SF10939,Punjab,Erode,Wheat,Kharif,8.09,723.5,32.0,57.6,7.0,6.37,29.1,158.8,55.4,79.6,Flood,292.8,6.35,0.88,2.85,23.06,24101,596909,555769,-41140,6734,3.424,38.0,1.286681715575621,-5085.290482076638,68698.2694684796,73783.55995055624,832.3856613102596,False,3.0614314738208472,0.9309370548944648
SF10940,Maharashtra,Krishna,Cotton,Rabi,7.68,410.7,25.6,55.4,6.4,7.14,22.1,173.2,82.7,103.4,Rainfed,140.3,6.16,0.74,1.42,10.91,73469,513929,801547,287618,2840,3.842,34.9,1.1451612903225805,37450.26041666667,104368.09895833334,66917.83854166667,369.7916666666667,True,0.9108309428693282,1.5590159854765928
SF10941,Gujarat,Erode,Rice,Kharif,13.24,658.2,25.1,64.4,4.9,6.22,40.4,120.9,48.1,175.9,Flood,240.8,4.5,0.73,2.24,29.66,21375,858994,633982,-225012,25094,1.182,55.1,0.910569105691057,-16994.864048338368,47883.83685800604,64878.70090634441,1895.3172205438066,False,3.0352608611155283,0.7379925820203633
SF10942,Maharashtra,Ludhiana,Rice,Rabi,1.11,670.4,26.3,68.2,6.4,5.36,22.9,159.3,72.7,96.7,Drip,149.9,7.61,0.97,0.51,0.57,20039,76751,11422,-65329,1417,0.402,43.5,0.20731707317073172,-58854.95495495495,10290.090090090089,69145.04504504504,1276.5765765765764,False,3.4505237309768475,0.14780364946385063
SF10943,Punjab,Guntur,Chilli,Kharif,5.47,886.3,31.7,70.7,7.2,6.02,28.9,116.8,64.4,106.9,Flood,221.8,7.59,0.93,1.28,7.0,93337,422985,653359,230374,4288,1.632,48.3,0.8231511254019291,42115.904936014624,119444.05850091408,77328.15356489946,783.9122486288849,True,0.8284833834909999,1.5449917590458289
SF10944,Punjab,Indore,Pulses,Zaid,6.33,80.0,33.1,51.6,9.3,6.51,18.7,111.8,41.3,63.6,Sprinkler,79.2,6.5,0.93,0.72,4.56,81324,371221,370837,-384,2277,2.003,36.7,0.7659574468085106,-60.66350710900474,58584.04423380727,58644.707740916274,359.7156398104265,False,0.7211242405798568,0.9984409890604249
SF10945,Telangana,Erode,Cotton,Kharif,4.6,959.5,27.0,71.4,7.8,6.69,34.9,131.7,57.0,99.0,Drip,112.9,2.5,0.86,2.17,9.98,64033,241594,639049,397455,3438,2.903,61.6,1.75,86403.26086956523,138923.69565217392,52520.4347826087,747.3913043478261,True,0.820208873277977,2.645667549690803
SF10946,Karnataka,Erode,Rice,Rabi,4.2,325.5,22.3,55.0,9.0,5.91,27.5,94.7,26.5,118.4,Flood,287.0,3.8,0.96,1.3,5.46,25336,300259,138335,-161924,8029,0.68,45.1,0.5284552845528455,-38553.33333333333,32936.90476190476,71490.23809523809,1911.6666666666665,False,2.821686063121175,0.46071744727052316
SF10947,Karnataka,Nalgonda,Cotton,Kharif,1.28,936.4,30.5,69.2,7.1,6.57,18.0,116.2,64.0,86.3,Flood,128.9,3.29,0.68,1.61,2.06,68676,76523,141473,64950,1420,1.451,81.2,1.2983870967741937,50742.1875,110525.78125,59783.59375,1109.375,True,0.8705165378006873,1.8494766383962993
SF10948,Telangana,Nalgonda,Pulses,Kharif,14.97,910.5,30.5,84.2,7.7,7.81,25.2,125.2,51.5,102.2,Flood,97.2,1.54,0.96,0.3,4.49,57324,1070866,257385,-813481,6753,0.665,69.6,0.3191489361702128,-54340.74816299265,17193.386773547092,71534.13493653975,451.1022044088176,False,1.2478915451911896,0.24040550731837593
SF10949,Gujarat,Ludhiana,Pulses,Rabi,4.23,906.3,21.1,59.3,7.9,6.73,14.8,89.5,70.7,128.5,Flood,131.9,5.22,0.96,1.33,5.63,72910,284181,410483,126302,1822,3.09,42.6,1.4148936170212767,29858.628841607562,97040.89834515365,67182.2695035461,430.7328605200945,True,0.9214410849478274,1.4433912506465951
SF10950,Maharashtra,Indore,Groundnut,Kharif,2.42,530.9,21.7,74.4,6.1,6.57,27.6,133.8,71.5,107.9,Drip,133.3,6.75,0.67,2.62,6.34,59490,143568,377167,233599,1075,5.898,37.0,1.8714285714285717,96528.51239669422,155854.13223140498,59325.61983471074,444.21487603305786,True,0.9972368437503907,2.6272595285857574
SF10951,Andhra Pradesh,Ludhiana,Pulses,Rabi,11.44,466.3,19.9,53.7,7.3,7.11,23.5,147.6,36.8,94.1,Flood,230.4,5.41,0.87,0.88,10.07,69966,655723,704558,48835,5302,1.899,39.1,0.9361702127659575,4268.793706293706,61587.23776223777,57318.444055944055,463.4615384615385,True,0.8192328281728848,1.0741757040701638
SF10952,Andhra Pradesh,Krishna,Cotton,Rabi,14.48,250.5,22.0,70.3,6.4,6.85,32.1,53.7,69.5,110.8,Rainfed,250.9,3.72,0.94,1.08,15.64,70984,913442,1110190,196748,4619,3.386,41.8,0.870967741935484,13587.56906077348,76670.58011049723,63083.011049723755,318.99171270718233,True,0.8886933823076152,1.2152672918477583
SF10953,Tamil Nadu,Nashik,Rice,Kharif,10.35,741.3,32.8,71.0,7.0,6.66,32.9,100.5,49.5,159.9,Drip,126.7,5.02,0.94,4.53,46.89,21235,610269,995709,385440,13103,3.579,51.5,1.8414634146341464,37240.57971014493,96203.76811594203,58963.188405797104,1265.9903381642512,True,2.7766983002494516,1.6314339946810341
SF10954,Telangana,Krishna,Pulses,Kharif,13.03,643.7,26.8,80.9,8.1,7.31,36.8,72.1,60.2,108.4,Flood,132.8,2.99,0.92,1.01,13.16,72887,865547,959193,93646,5854,2.248,59.8,1.074468085106383,7186.95318495779,73614.19800460477,66427.24481964698,449.27091327705295,True,0.9113730132897084,1.1082180240934345
SF10955,Tamil Nadu,Erode,Wheat,Rabi,1.99,403.4,23.6,58.5,7.6,6.52,22.5,101.4,50.1,114.8,Flood,289.5,4.28,0.84,2.61,5.19,21524,178751,111710,-67041,1426,3.64,43.6,1.1783295711060948,-33688.94472361809,56135.6783919598,89824.6231155779,716.5829145728643,False,4.173230956865726,0.6254147031345278
SF10956,Punjab,Nalgonda,Rice,Rabi,5.74,211.4,26.1,55.3,7.9,6.89,24.6,144.2,80.6,65.4,Drip,212.0,6.91,0.91,3.51,20.15,20867,432453,420470,-11983,7473,2.696,35.2,1.4268292682926829,-2087.6306620209057,73252.61324041811,75340.24390243902,1301.9163763066201,False,3.610497143932478,0.9721652891759336
